AID Contribution 000 US$,Magnitude,Latitude,Longitude,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs 000 US$,"Reconstruction Costs, Adjusted 000 US$",Insured Damage 000 US$,"Insured Damage, Adjusted 000 US$",Total Damage 000 US$,"Total Damage, Adjusted 000 US$",CPI,duration,Start Year,Start Year GDP current US$,End Year,End Year GDP current US$
41922.0,4463.5,-10.5858,-49.662400000000005,91.0,328.6,1616.0,78812.6,1616.0,82600.0,114099.6,69700.0,118761.2,9610.0,91226.0,54.66822084,1.0,1999.0,5998563258.0,1999.0,5998563258.0
41922.0,4463.5,-7.5896,-13.744800000000001,15.0,347.6,4893.2,78812.6,4913.2,82600.0,114099.6,69700.0,118761.2,9610.0,91226.0,54.66822084,1.0,1999.0,5998563258.0,1999.0,5998563258.0
36061.0,26465.2,-1.3004000000000002,8.2118,115.0,120288.4,700000.0,1000795.0,700000.0,82600.0,114099.6,69700.0,118761.2,115980.0,375353.2,54.66822084,763.0,1999.0,5998563258.0,2001.0,5840503869.0
108006.4,24440.239999999998,1.4968000000000004,76.07860000000001,1.0,161.8,424207.0,1000.0,1000.0,2881692.6,3871813.2,103060.0,181197.6,105800.0,412605.0,54.66822084,1.0,1999.0,23983945191.0,1999.0,23983945191.0
1329.6,76200.474,-3.9204000000000017,-60.145,7.2,77.6,17158.6,6750.0,17168.4,2881692.6,3871813.2,103060.0,181197.6,250000.0,457304.0,54.66822084,397.0,1999.0,23983945191.0,2000.0,22823270892.0
151770.2,272.0,29.42888,107.096,48.0,71.6,9472.6,211.8,9507.2,2190602.0,3084929.8,755000.0,1381058.0,1000000.0,1829216.0,54.66822084,3.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,161.0,30.98632,101.29244,18.0,112.0,1536.0,211.8,1648.0,2190602.0,3084929.8,200500.0,366758.0,200500.0,366758.0,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,109.0,30.070959999999996,104.32039999999999,3.0,55.8,45000.0,40.0,45040.0,7120402.0,12152072.2,62500.0,114326.0,252360.0,461621.2,54.66822084,2.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,202.0,30.52346,104.22804000000001,1.0,58.6,300.0,211.8,300.0,2190602.0,3084929.8,291500.0,533216.6,430200.0,786928.8,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,296.2,28.98116,104.89044000000001,10.0,100.0,887.2,500.0,600.0,2190602.0,3084929.8,200500.0,366758.0,300000.0,548765.0,54.66822084,2.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,321.0,30.52346,104.22804000000001,9.0,42.0,1200.0,223.8,1242.0,2190602.0,3084929.8,200500.0,366758.0,450000.0,823147.0,54.66822084,2.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,273.8,28.9991,101.21884,1.0,33.0,9252.6,150.0,183.0,2190602.0,3084929.8,62500.0,114326.0,100000.0,182922.0,54.66822084,2.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,272.0,30.988100000000003,96.43004,14.8,25.0,9627.2,300.0,325.0,2190602.0,3084929.8,283800.0,519131.6,242600.0,443767.8,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,688.0,33.570260000000005,102.62362,13.6,58.6,500.0,129.0,629.0,2136002.0,3025382.8,291500.0,533216.6,430200.0,786928.8,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,320.0,28.53624,104.15444,49.0,514.0,1952.0,6000.0,8466.0,2190602.0,3084929.8,2000500.0,3659347.0,2760000.0,5048637.0,54.66822084,4.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,310.2,28.975759999999998,104.88444,2.0,14.0,900.0,211.8,914.0,2190602.0,3084929.8,200500.0,366758.0,200500.0,366758.0,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,40.0,30.55312,104.45444,257.0,58.6,9707.2,223.8,9507.2,2190602.0,3084929.8,283800.0,519131.6,1000000.0,1829216.0,54.66822084,32.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,250.0,30.98632,101.29244,1.0,79.0,363.0,141.8,442.0,2190602.0,3084929.8,125400.0,229383.8,150000.0,274382.0,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,250.0,29.43152,101.90723999999999,3.0,52.6,9487.2,90.0,90.0,2190602.0,3084929.8,125400.0,229383.8,92000.0,168288.0,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
212493.0,200.0,30.55312,104.45444,3.0,52.6,9252.6,141.8,9278.8,62500.0,114326.0,125400.0,229383.8,70000.0,128045.0,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,200.0,29.4315,104.99604,70.0,10.0,3000000.0,1393.8,3000010.0,2190602.0,3084929.8,1960000.0,3585264.0,7000000.0,12804514.0,54.66822084,4.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,120.0,30.55312,104.45444,6.0,52.6,9487.2,141.8,9276.8,2190602.0,3084929.8,125400.0,229383.8,100000.0,182922.0,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,289.8,29.63452,107.27844,4.0,52.6,9252.6,141.8,9278.8,2190602.0,3084929.8,125400.0,229383.8,7000.0,12805.0,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,289.8,29.63452,107.27844,3.0,52.6,9252.6,141.8,9278.8,2190602.0,3084929.8,125400.0,229383.8,62500.0,114326.0,54.66822084,10.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,282.0,27.26936,103.99444000000001,6.8,56.8,9647.2,223.8,9588.4,2190602.0,3084929.8,101000.0,184751.0,200000.0,365843.0,54.66822084,1.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,289.8,27.42096,105.49924000000001,2.8,52.6,100.0,141.8,100.0,2190602.0,3084929.8,125400.0,229383.8,300.0,549.0,54.66822084,2.0,1999.0,9630000000000.0,1999.0,9630000000000.0
151770.2,272.0,28.53994,110.1464,63.6,58.6,9707.2,223.8,9507.2,2190602.0,3084929.8,263900.0,482730.2,1100000.0,2012138.0,54.66822084,32.0,1999.0,9630000000000.0,1999.0,9630000000000.0
3733.8,16679.062,17.128679999999996,26.5998,24.0,319.6,17543.8,3834.0,17942.4,2881692.6,3871813.2,59500.0,106638.8,30200.0,86975.4,54.66822084,1.0,1999.0,17078465982.0,1999.0,17078465982.0
169.6,215.0,0.6591999999999985,29.380199999999995,11.6,283.8,100.0,410.0,100.0,59000.0,86308.2,36320.0,172733.8,98480.0,188639.4,54.66822084,2.0,1999.0,390718518.5,1999.0,390718518.5
16320.0,170671.08000000002,15.783600000000003,14.637999999999995,6028.0,634.0,93814.4,500.0,500.0,3638200.0,4746175.0,371600.0,593173.4,635966.2,1162999.6,54.66822084,1.0,1999.0,97972842462.0,1999.0,97972842462.0
16320.0,171641.08000000002,15.783600000000003,14.637999999999995,5.0,368.0,51000.0,8000.0,59368.0,3638200.0,4746175.0,371600.0,593173.4,1033966.2,1668281.4,54.66822084,4.0,1999.0,97972842462.0,1999.0,97972842462.0
33610.0,350.0,15.761000000000005,14.577999999999994,30000.0,2700.0,366547.0,114388.0,483635.0,3638200.0,4746175.0,400000.0,731687.0,3160000.0,5780323.0,54.66822084,5.0,1999.0,97972842462.0,1999.0,97972842462.0
25.0,500.0,33.497,60.75500000000001,40.0,555.2,106885.0,8290.0,115175.0,2921212.6,3989560.6,38700.0,69115.2,19500.0,35670.0,54.66822084,12.0,1999.0,28683659007.0,1999.0,28683659007.0
5748.0,947.0,33.497,60.75500000000001,622.0,412.0,3414000.0,90000.0,3504412.0,2921212.6,3989560.6,38700.0,69115.2,237000.0,433524.0,54.66822084,15.0,1999.0,28683659007.0,1999.0,28683659007.0
1864.0,288.0,33.497,60.75500000000001,127.0,164.0,2118265.0,45265.0,2163694.0,2921212.6,3989560.6,38700.0,69115.2,53000.0,96948.0,54.66822084,8.0,1999.0,28683659007.0,1999.0,28683659007.0
1701.2,678.02,33.497,60.75500000000001,10.0,555.2,1419430.0,31511.0,1448256.2,641212.6,795636.0,38700.0,69115.2,71140.0,177517.0,54.66822084,1.0,1999.0,28683659007.0,1999.0,28683659007.0
1701.2,1650.0,33.497,60.75500000000001,167.6,555.2,1400000.0,31511.0,1400000.0,641212.6,795636.0,38700.0,69115.2,71140.0,177517.0,54.66822084,32.0,1999.0,28683659007.0,1999.0,28683659007.0
128.2,64.72,-4.905999999999999,109.62859999999998,32.0,45.8,21200.0,6428.8,21620.6,59000.0,86308.2,38840.0,175866.4,39910.0,83566.2,54.66822084,1.0,1999.0,268006972.7,1999.0,268006972.7
292.0,7.5,-16.423,168.214,12.0,100.0,12000.0,2000.0,14100.0,59000.0,86308.2,49540.0,210913.0,39910.0,83566.2,54.66822084,1.0,1999.0,268006972.7,1999.0,268006972.7
10.0,1788.94,21.31221,9.1688,24.8,2726.6,12250.0,7500.0,19750.0,42616.8,64402.8,86400.0,148656.6,95832.0,204175.2,54.66822084,1.0,1999.0,7639325296.0,1999.0,7639325296.0
26813.2,38212.04,30.8738,54.789399999999986,21.0,303.0,1602.0,300.0,603.0,3990200.0,5642483.8,1041920.0,1476795.4,97920.0,187306.8,54.66822084,1.0,1999.0,152000000000.0,1999.0,152000000000.0
26813.2,200.0,30.8738,54.7894,5.0,177.0,13000.0,5000.0,18177.0,3990200.0,5642483.8,1041920.0,1476795.4,25000.0,45730.0,54.66822084,1.0,1999.0,152000000000.0,1999.0,152000000000.0
26813.2,5134.24,30.8738,54.789399999999986,4.0,83.4,300.0,752.0,300.0,3990200.0,5642483.8,1041920.0,1476795.4,13300.0,24329.0,54.66822084,2.0,1999.0,152000000000.0,1999.0,152000000000.0
26813.2,5733.08,30.8738,54.789399999999986,23.0,82.8,2000.0,752.0,2000.0,3990200.0,5642483.8,1041920.0,1476795.4,6300.0,11524.0,54.66822084,2.0,1999.0,152000000000.0,1999.0,152000000000.0
26813.2,38212.04,30.8738,54.789399999999986,4.0,5.0,2418.0,3000.0,3005.0,3990200.0,5642483.8,1041920.0,1476795.4,70920.0,138965.8,54.66822084,1.0,1999.0,152000000000.0,1999.0,152000000000.0
6632.6,19476.420000000002,11.0114,62.0866,23.0,3880.2,672.0,55737.2,672.0,59000.0,86308.2,181360.0,305198.8,142240.0,324964.8,54.66822084,1.0,1999.0,3404284891.0,1999.0,3404284891.0
6632.6,19476.420000000002,11.0114,62.0866,44.0,3880.2,944.0,55737.2,944.0,59000.0,86308.2,181360.0,305198.8,142240.0,324964.8,54.66822084,1.0,1999.0,3404284891.0,1999.0,3404284891.0
6632.6,19476.420000000002,11.0114,62.0866,2.0,3880.2,140.0,55737.2,140.0,59000.0,86308.2,181360.0,305198.8,142240.0,324964.8,54.66822084,1.0,1999.0,3404284891.0,1999.0,3404284891.0
6632.6,19476.420000000002,11.0114,62.0866,393.0,3880.2,11327.0,55737.2,11327.0,59000.0,86308.2,181360.0,305198.8,142240.0,324964.8,54.66822084,152.0,1999.0,3404284891.0,1999.0,3404284891.0
15034.4,16014.060000000001,27.2372,22.023200000000003,32.0,35.2,135.0,1779.0,135.0,42616.8,64402.8,47700.0,82514.6,25385.8,67278.8,54.66822084,1.0,1999.0,6858013100.0,1999.0,6858013100.0
15034.4,16014.060000000001,27.2372,22.023200000000003,20.0,35.2,327.0,1779.0,327.0,42616.8,64402.8,47700.0,82514.6,25385.8,67278.8,54.66822084,1.0,1999.0,6858013100.0,1999.0,6858013100.0
5969.4,152.8,17.2244,25.89560000000001,507.0,277.6,101892.0,14201.0,109454.2,59000.0,86308.2,181360.0,305198.8,12040.0,20271.2,56.51429056,1.0,2000.0,3521418060.0,2000.0,3521418060.0
5969.4,152.8,17.2244,25.89560000000001,16.0,277.6,11.0,14201.0,11.0,59000.0,86308.2,181360.0,305198.8,10140.0,16664.6,56.51429056,71.0,2000.0,3521418060.0,2000.0,3521418060.0
5969.4,152.8,17.2244,25.89560000000001,19.0,277.6,1604.0,14201.0,1604.0,59000.0,86308.2,181360.0,305198.8,10140.0,16664.6,56.51429056,43.0,2000.0,3521418060.0,2000.0,3521418060.0
5969.4,152.8,17.2244,25.89560000000001,15.0,277.6,613.0,14201.0,613.0,59000.0,86308.2,181360.0,305198.8,10140.0,16664.6,56.51429056,1.0,2000.0,3521418060.0,2000.0,3521418060.0
715539.0,11973.2,38.3944,57.619600000000005,37.0,81.6,2580000.0,52458.8,2580000.0,59000.0,86308.2,81660.0,181422.2,50.0,88.0,56.51429056,762.0,2000.0,3521418060.0,2002.0,3825701439.0
10933.6,47000.0,6.522,-26.4916,31.0,156.6,70000.0,6885.0,70000.0,2339816.8,3272888.0,95000.0,152981.8,10000.0,17695.0,56.51429056,7.0,2000.0,9129594970.0,2000.0,9129594970.0
10933.6,17747.6,6.522,-26.4916,3.0,156.6,19880.8,6000.0,6000.0,2339816.8,3272888.0,95000.0,152981.8,8200.0,38888.4,56.51429056,1.0,2000.0,9129594970.0,2000.0,9129594970.0
10933.6,17747.6,6.522,-26.4916,1.0,156.6,19880.8,3000.0,3000.0,2339816.8,3272888.0,95000.0,152981.8,8200.0,38888.4,56.51429056,1.0,2000.0,9129594970.0,2000.0,9129594970.0
10933.6,17747.6,6.522,-26.4916,11.0,11.0,19880.8,6885.0,11.0,2339816.8,3272888.0,95000.0,152981.8,8200.0,38888.4,56.51429056,1.0,2000.0,9129594970.0,2000.0,9129594970.0
10933.6,17747.6,6.522,-26.4916,18.0,156.6,117.0,6885.0,117.0,2339816.8,3272888.0,95000.0,152981.8,8200.0,38888.4,56.51429056,1.0,2000.0,9129594970.0,2000.0,9129594970.0
10933.6,17747.6,6.522,-26.4916,13.0,156.6,19880.8,6885.0,15825.6,2339816.8,3272888.0,95000.0,152981.8,8200.0,38888.4,56.51429056,1.0,2000.0,9129594970.0,2000.0,9129594970.0
177587.4,14276.079999999998,9.11314,74.24954,7.0,15.2,23437.0,6000.0,6000.0,7314719.8,13247038.0,209000.0,296894.6,68743.4,117603.8,56.51429056,8.0,2000.0,284000000000.0,2000.0,284000000000.0
177587.4,14276.079999999998,9.11314,74.24954,4.0,40.0,30000.0,2100.4,30040.0,7314719.8,13247038.0,178000.0,241622.6,68743.4,117603.8,56.51429056,1.0,2000.0,284000000000.0,2000.0,284000000000.0
177587.4,0.0,9.11314,74.24954,15.0,15.2,300.0,2100.4,300.0,7314719.8,13247038.0,209000.0,296894.6,68743.4,117603.8,56.51429056,1.0,2000.0,284000000000.0,2000.0,284000000000.0
177587.4,14339.079999999998,9.11314,74.24954,1477.0,5750.2,4022151.2,2100.4,765372.8,7314719.8,13247038.0,209000.0,296894.6,68389.6,117141.0,56.51429056,1.0,2000.0,284000000000.0,2000.0,284000000000.0
177587.4,4195.0199999999995,9.11314,74.24954,7.2,239.6,197038.8,2100.4,16245.2,7314719.8,13247038.0,209000.0,296894.6,300000.0,530839.0,56.51429056,7.0,2000.0,284000000000.0,2000.0,284000000000.0
177587.4,14276.079999999998,9.11314,74.24954,2.0,15.2,23437.0,1800.0,1800.0,7314719.8,13247038.0,209000.0,296894.6,68743.4,117603.8,56.51429056,1.0,2000.0,284000000000.0,2000.0,284000000000.0
177587.4,96.0,9.11314,74.24954,1.0,15.2,23437.0,430.0,430.0,7314719.8,13247038.0,178000.0,241622.6,68743.4,117603.8,56.51429056,1.0,2000.0,284000000000.0,2000.0,284000000000.0
177587.4,20500.0,9.11314,74.24954,8.0,38.8,280920.4,2100.4,188796.6,7314719.8,13247038.0,178000.0,241622.6,68389.6,117141.0,56.51429056,1.0,2000.0,284000000000.0,2000.0,284000000000.0
16545.0,1720.0,20.5074,42.14280000000001,328.0,1130.4,297000.0,681.0,297000.0,59000.0,86308.2,119500.0,171199.0,100000.0,176946.0,56.51429056,31.0,2000.0,1911563669.0,2000.0,1911563669.0
2149.4,120.0,17.32318,49.9496,1.0,364.0,200.0,73288.8,200.0,2186589.6,2371549.0,10000.0,17695.0,90000.0,159252.0,56.51429056,15.0,2000.0,416000000000.0,2000.0,416000000000.0
2149.4,130.0,17.32318,49.9496,106.2,364.0,400.0,73288.8,400.0,2186589.6,2371549.0,354040.0,565874.2,60000.0,106168.0,56.51429056,1.0,2000.0,416000000000.0,2000.0,416000000000.0
2149.4,4478.6,17.32318,49.9496,104.8,364.0,54076.8,73288.8,54434.8,2186589.6,2371549.0,354040.0,565874.2,120000.0,212336.0,56.51429056,1.0,2000.0,416000000000.0,2000.0,416000000000.0
2149.4,22506.6,17.32318,49.9496,92.2,342.0,200.0,73288.8,200.0,2186589.6,2371549.0,354040.0,565874.2,121200.0,216288.0,56.51429056,1.0,2000.0,416000000000.0,2000.0,416000000000.0
2149.4,112000.0,17.32318,49.9496,31.6,364.0,600.0,73288.8,600.0,2186589.6,2371549.0,354040.0,565874.2,265000.0,468908.0,56.51429056,15.0,2000.0,416000000000.0,2000.0,416000000000.0
2149.4,280.0,17.32318,49.9496,143.4,342.0,750.0,73288.8,750.0,2186589.6,2371549.0,354040.0,565874.2,121200.0,216288.0,56.51429056,1.0,2000.0,416000000000.0,2000.0,416000000000.0
3258.0,1165.66,13.700799999999997,118.39080000000001,13.0,78.6,151856.0,100420.0,769.0,5608950.2,8853391.4,73340.0,125172.2,156207.2,449409.0,56.51429056,1.0,2000.0,196000000000.0,2000.0,196000000000.0
533875.6,984.4399999999999,8.2802,106.5538,44.0,224.8,3346.0,5017.0,1346.4,5608950.2,8853391.4,73340.0,125172.2,20000.0,35389.0,56.51429056,1.0,2000.0,196000000000.0,2000.0,196000000000.0
341.0,6.8,40.245,49.946,31.0,600.0,2694.0,4672.8,3294.0,82600.0,114099.6,110300.0,235808.8,10000.0,17695.0,56.51429056,1.0,2000.0,5272615723.0,2000.0,5272615723.0
561.4,2762.7799999999997,7.463600000000001,84.38520000000001,11.0,175.8,45262.6,4672.8,48940.0,82600.0,114099.6,110300.0,235808.8,102440.0,214880.6,56.51429056,1.0,2000.0,5272615723.0,2000.0,5272615723.0
561.4,2680.2200000000003,7.463600000000001,84.38520000000001,51.0,175.8,45262.6,4672.8,48940.0,82600.0,114099.6,110300.0,235808.8,100000.0,176946.0,56.51429056,32.0,2000.0,5272615723.0,2000.0,5272615723.0
2173.2,48.24,19.806,2.1914000000000016,66.4,4604.2,8000.0,70914.0,8000.0,59000.0,86308.2,47120.0,207451.8,341800.0,1520389.6,56.51429056,1.0,2000.0,870486065.9,2000.0,870486065.9
2173.2,47.50000000000001,19.806,2.1914000000000016,66.4,100.0,149404.0,71900.0,100.0,59000.0,86308.2,47120.0,207451.8,341800.0,1520389.6,56.51429056,32.0,2000.0,870486065.9,2000.0,870486065.9
2173.2,48.24,19.806,2.1914000000000016,308.0,4604.2,722591.0,70914.0,722591.0,59000.0,86308.2,47120.0,207451.8,341800.0,1520389.6,56.51429056,1.0,2000.0,870486065.9,2000.0,870486065.9
2173.2,47.50000000000001,19.806,2.1914000000000016,66.4,4604.2,149404.0,500.0,500.0,59000.0,86308.2,47120.0,207451.8,341800.0,1520389.6,56.51429056,1.0,2000.0,870486065.9,2000.0,870486065.9
5969.4,141.4,17.2244,25.89560000000001,15.0,277.6,95.0,14201.0,95.0,59000.0,86308.2,181360.0,305198.8,10140.0,16664.6,56.51429056,1.0,2000.0,3519991440.0,2000.0,3519991440.0
5969.4,141.4,17.2244,25.89560000000001,36.0,277.6,435.0,14201.0,435.0,59000.0,86308.2,181360.0,305198.8,10140.0,16664.6,56.51429056,1.0,2000.0,3519991440.0,2000.0,3519991440.0
5969.4,141.4,17.2244,25.89560000000001,300.0,277.6,7232.0,14201.0,7232.0,59000.0,86308.2,181360.0,305198.8,10140.0,16664.6,56.51429056,1.0,2000.0,3519991440.0,2000.0,3519991440.0
5332.4,6.4,8.36272,-39.47094,49.0,114.4,512766.0,17100.0,20310.4,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,4.3,21.431,91.762,22.8,61.8,1000.0,17100.0,1000.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,52.14,8.36272,-39.47094,22.8,50.0,5942.8,3000.0,3050.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
1181.6,62.14,8.36272,-39.47094,22.8,61.8,3352.0,17100.0,3352.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,120.0,8.36272,-39.47094,20.0,300.0,19272.4,62500.0,62800.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,80.0,8.36272,-39.47094,22.8,12.0,5942.8,7000.0,7012.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
161.0,70.0,8.36272,-39.47094,36.0,114.4,70000.0,1000.0,71000.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,23.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,52.14,8.36272,-39.47094,28.0,61.8,512766.0,17100.0,20880.4,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,17000.0,8.36272,-39.47094,11.0,50.0,200000.0,17100.0,200050.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,62.14,8.36272,-39.47094,21.0,61.8,522.0,17100.0,522.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,52.14000000000001,8.36272,-39.47094,1.0,10.0,5942.8,12000.0,12010.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
4675.0,162.0,8.36272,-39.47094,31.0,114.4,2467138.0,17100.0,2467138.0,2163200.0,2595410.8,26460.0,53709.0,500000.0,884732.0,56.51429056,31.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,62.14,8.36272,-39.47094,22.8,37.0,2500.0,17100.0,2537.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,62.14000000000001,8.36272,-39.47094,10.0,61.8,22340.0,17100.0,22340.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
5332.4,100.0,8.36272,-39.47094,15.0,200.0,5942.8,17100.0,200.0,2163200.0,2595410.8,26460.0,53709.0,160240.0,413061.8,56.51429056,1.0,2000.0,53369787319.0,2000.0,53369787319.0
6347.6,72.82000000000001,5.0286,9.289599999999998,72.4,52.2,169696.0,2567.0,169253.8,2486096.8,3426978.4,67000.0,129460.8,37130.0,52716.0,56.51429056,1.0,2000.0,13245990274.0,2000.0,13245990274.0
6347.6,43.1,5.0286,9.289599999999998,7.0,53.0,169696.0,2567.0,169253.8,2486096.8,3426978.4,67000.0,129460.8,50.0,88.0,56.51429056,31.0,2000.0,13245990274.0,2000.0,13245990274.0
6347.6,36.0,5.0286,9.289599999999998,7.0,17.0,169696.0,150.0,167.0,2486096.8,3426978.4,67000.0,129460.8,17600.0,31143.0,56.51429056,1.0,2000.0,13245990274.0,2000.0,13245990274.0
8575.8,7144.386,16.856298000000002,-51.4914,175.4,19692.4,578440.0,133727.6,595923.0,2486096.8,3426978.4,49400.0,83592.4,88857.6,131162.4,56.51429056,397.0,2000.0,13245990274.0,2001.0,14183446026.0
699.0,42233.88,7.510799999999998,89.6674,6.0,3.0,400.0,80200.0,403.0,82600.0,114099.6,110300.0,235808.8,124000.0,323826.2,56.51429056,1.0,2000.0,5567772769.0,2000.0,5567772769.0
699.0,42233.88,7.510799999999998,89.6674,61.8,875.0,400.0,80326.8,400.0,82600.0,114099.6,110300.0,235808.8,124000.0,323826.2,56.51429056,1.0,2000.0,5567772769.0,2000.0,5567772769.0
699.0,42233.88,7.510799999999998,89.6674,61.8,875.0,36120.0,80326.8,36120.6,82600.0,114099.6,110300.0,235808.8,158000.0,279575.0,56.51429056,32.0,2000.0,5567772769.0,2000.0,5567772769.0
3029.2,80213.0,25.105199999999996,54.950799999999994,247.0,20124.0,455208.4,13428.8,455645.6,2486096.8,3426978.4,78000.0,156025.2,30300.0,53615.0,56.51429056,1.0,2000.0,12736780455.0,2000.0,12736780455.0
2628.0,215.0,11.074000000000002,89.1472,14.0,570.0,62000.0,5619.4,62570.0,59000.0,86308.2,121120.0,173212.8,277460.0,490955.0,56.51429056,3.0,2000.0,1138900000.0,2000.0,1138900000.0
5890.2,750.0,0.5999999999999996,128.48199999999997,28.0,63.6,7000.0,13700.0,7000.0,2339816.8,3272888.0,96400.0,157106.4,3898.0,36068.8,56.51429056,2.0,2000.0,8397855485.0,2000.0,8397855485.0
5890.2,-9.0,0.5999999999999996,128.48200000000003,6.0,63.6,25277.0,13700.0,25277.0,2339816.8,3272888.0,96400.0,157106.4,3898.0,36068.8,56.51429056,1.0,2000.0,8397855485.0,2000.0,8397855485.0
5890.2,26522.2,0.5999999999999996,128.48200000000003,30.0,10.0,12705.2,13700.0,10.0,2339816.8,3272888.0,96400.0,157106.4,2763.8,23620.4,56.51429056,1.0,2000.0,8397855485.0,2000.0,8397855485.0
5890.2,26522.2,0.5999999999999996,128.48199999999997,28.0,63.6,20000.0,13700.0,20000.0,2339816.8,3272888.0,96400.0,157106.4,4763.8,42395.4,56.51429056,31.0,2000.0,8397855485.0,2000.0,8397855485.0
6124.4,350000.0,22.1992,22.4274,26.0,414.8,9520.0,70000.0,70000.0,2186589.6,2371549.0,291980.0,526932.2,176000.0,257127.2,56.51429056,5.0,2000.0,655000000000.0,2000.0,655000000000.0
6124.4,-5.0,38.091,47.9294,7.0,414.8,9520.0,60640.0,37720.0,2186589.6,2371549.0,71800.0,103195.0,176000.0,257127.2,56.51429056,1.0,2000.0,655000000000.0,2000.0,655000000000.0
6124.4,188309.0,21.5944,23.489600000000003,60.0,410.6,9520.0,143000.0,143000.0,2186589.6,2371549.0,245800.0,436677.0,75000.0,132710.0,56.51429056,18.0,2000.0,655000000000.0,2000.0,655000000000.0
6124.4,3000.0,21.2346,24.9764,3.0,414.8,10000.0,60640.0,10000.0,2186589.6,2371549.0,252000.0,448018.2,176000.0,257127.2,56.51429056,2.0,2000.0,655000000000.0,2000.0,655000000000.0
6124.4,10250.0,21.2346,24.9764,6.0,414.8,5000.0,60640.0,5000.0,2186589.6,2371549.0,252000.0,448018.2,176000.0,257127.2,56.51429056,3.0,2000.0,655000000000.0,2000.0,655000000000.0
6124.4,578300.0,21.2346,24.9764,13.0,414.8,2000.0,60640.0,2000.0,2186589.6,2371549.0,252000.0,448018.2,176000.0,257127.2,56.51429056,9.0,2000.0,655000000000.0,2000.0,655000000000.0
50.0,209.2,0.6591999999999991,29.380199999999995,200.0,11.6,25221.2,1000.0,1000.0,59000.0,86308.2,36320.0,172733.8,23833.0,55231.4,56.51429056,28.0,2000.0,460733418.4,2000.0,460733418.4
316.0,13534.16,-5.3128,-31.0572,3.0,82.6,106776.0,32000.0,138776.0,82600.0,114099.6,110300.0,235808.8,5000.0,8847.0,56.51429056,1.0,2000.0,5788329609.0,2000.0,5788329609.0
